Node,PageRank,Degree,NORMALIZE,,,,,,,,,,
16477,8.68E-06,4,-0.16676755,,,,,,4,,,,
16478,2.78E-05,4,-0.16676755,,,,,,4,,,,
16479,1.94E-05,4,-0.16676755,,,,,,4,,,,
16480,2.70E-05,4,-0.16676755,,,,,,4,,,,
16481,4.55E-05,4,-0.16676755,,,,,,4,,,,
16482,1.12E-05,4,-0.16676755,,,,,,4,,,,
16483,1.12E-05,4,-0.16676755,,,,,,4,,,,
16484,8.94E-06,4,-0.16676755,,,,,,4,,,,
16485,1.42E-05,4,-0.16676755,,,,,,4,,,,
16486,1.42E-05,4,-0.16676755,,,,,,4,,,,
16487,1.42E-05,4,-0.16676755,,,,,,4,,,,
16488,7.39E-06,4,-0.16676755,,,,,,4,,,,
16489,2.93E-05,4,-0.16676755,,,,,,4,,,,
16490,1.36E-05,4,-0.16676755,,,,,,4,,,,
16491,1.72E-05,4,-0.16676755,,,,,,4,,,,
16492,1.11E-05,4,-0.16676755,,,,,,4,,,,
16493,8.32E-06,4,-0.16676755,,,,,,4,,,,
16494,2.05E-05,4,-0.16676755,,,,,,4,,,,
16495,5.92E-06,4,-0.16676755,,,,,,4,,,,
16496,4.04E-05,4,-0.16676755,,,,,,4,,,,
16497,1.54E-05,4,-0.16676755,,,,,,4,,,,
16498,4.69E-05,4,-0.16676755,,,,,,4,,,,
16499,5.92E-06,4,-0.16676755,,,,,,4,,,,
16500,1.89E-05,4,-0.16676755,,,,,,4,,,,
16501,1.06E-05,4,-0.16676755,,,,,,4,,,,
16502,5.92E-06,4,-0.16676755,,,,,,4,,,,
16503,5.80E-05,4,-0.16676755,,,,,,4,,,,
16504,5.92E-06,4,-0.16676755,,,,,,4,,,,
16505,5.92E-06,4,-0.16676755,,,,,,4,,,,
16506,1.97E-05,4,-0.16676755,,,,,,4,,,,
16507,1.97E-05,4,-0.16676755,,,,,,4,,,,
16508,1.45E-05,4,-0.16676755,,,,,,4,,,,
16509,1.03E-05,4,-0.16676755,,,,,,4,,,,
16510,1.03E-05,4,-0.16676755,,,,,,4,,,,
16511,1.03E-05,4,-0.16676755,,,,,,4,,,,
16512,1.44E-05,4,-0.16676755,,,,,,4,,,,
16513,1.03E-05,4,-0.16676755,,,,,,4,,,,
16514,1.03E-05,4,-0.16676755,,,,,,4,,,,
16515,1.00E-05,3,-0.194467646,,,,,,3,,,,
16516,1.03E-05,3,-0.194467646,,,,,,3,,,,
16517,5.92E-06,3,-0.194467646,,,,,,3,,,,
16518,1.71E-05,3,-0.194467646,,,,,,3,,,,
16519,5.92E-06,3,-0.194467646,,,,,,3,,,,
16520,1.47E-05,3,-0.194467646,,,,,,3,,,,
16521,5.92E-06,3,-0.194467646,,,,,,3,,,,
16522,5.92E-06,3,-0.194467646,,,,,,3,,,,
16523,1.77E-05,3,-0.194467646,,,,,,3,,,,
16524,1.44E-05,3,-0.194467646,,,,,,3,,,,
16525,5.92E-06,3,-0.194467646,,,,,,3,,,,
16526,8.23E-06,3,-0.194467646,,,,,,3,,,,
16527,2.02E-05,3,-0.194467646,,,,,,3,,,,
16528,1.54E-05,3,-0.194467646,,,,,,3,,,,
16529,1.54E-05,3,-0.194467646,,,,,,3,,,,
16530,1.44E-05,3,-0.194467646,,,,,,3,,,,
16531,5.92E-06,3,-0.194467646,,,,,,3,,,,
16532,5.92E-06,3,-0.194467646,,,,,,3,,,,
16533,2.83E-05,3,-0.194467646,,,,,,3,,,,
16534,2.22E-05,3,-0.194467646,,,,,,3,,,,
16535,1.39E-05,3,-0.194467646,,,,,,3,,,,
16536,2.01E-05,3,-0.194467646,,,,,,3,,,,
16537,3.18E-05,3,-0.194467646,,,,,,3,,,,
16538,2.73E-05,3,-0.194467646,,,,,,3,,,,
16539,3.40E-05,3,-0.194467646,,,,,,3,,,,
16540,2.73E-05,3,-0.194467646,,,,,,3,,,,
16541,2.73E-05,3,-0.194467646,,,,,,3,,,,
16542,2.73E-05,3,-0.194467646,,,,,,3,,,,
16543,1.57E-05,3,-0.194467646,,,,,,3,,,,
16544,8.25E-06,3,-0.194467646,,,,,,3,,,,
16545,1.39E-05,3,-0.194467646,,,,,,3,,,,
16546,7.67E-06,3,-0.194467646,,,,,,3,,,,
16547,1.27E-05,3,-0.194467646,,,,,,3,,,,
16548,1.42E-05,3,-0.194467646,,,,,,3,,,,
16549,1.90E-05,3,-0.194467646,,,,,,3,,,,
16550,1.98E-05,3,-0.194467646,,,,,,3,,,,
16551,8.58E-06,3,-0.194467646,,,,,,3,,,,
16552,1.04E-05,3,-0.194467646,,,,,,3,,,,
16553,1.14E-05,3,-0.194467646,,,,,,3,,,,
16554,9.03E-06,3,-0.194467646,,,,,,3,,,,
16555,9.03E-06,3,-0.194467646,,,,,,3,,,,
16556,9.03E-06,3,-0.194467646,,,,,,3,,,,
16557,5.71E-06,3,-0.194467646,,,,,,3,,,,
16558,1.09E-05,3,-0.194467646,,,,,,3,,,,
16559,6.64E-06,3,-0.194467646,,,,,,3,,,,
16560,6.42E-06,3,-0.194467646,,,,,,3,,,,
16561,9.44E-06,3,-0.194467646,,,,,,3,,,,
16562,8.77E-06,3,-0.194467646,,,,,,3,,,,
16563,1.60E-05,3,-0.194467646,,,,,,3,,,,
16564,1.60E-05,3,-0.194467646,,,,,,3,,,,
16565,1.90E-05,3,-0.194467646,,,,,,3,,,,
16566,1.60E-05,3,-0.194467646,,,,,,3,,,,
16567,7.91E-06,3,-0.194467646,,,,,,3,,,,
16568,1.05E-05,3,-0.194467646,,,,,,3,,,,
16569,6.42E-06,3,-0.194467646,,,,,,3,,,,
16570,2.18E-05,3,-0.194467646,,,,,,3,,,,
16571,6.42E-06,3,-0.194467646,,,,,,3,,,,
16572,8.47E-06,3,-0.194467646,,,,,,3,,,,
16573,2.39E-05,3,-0.194467646,,,,,,3,,,,
16574,1.08E-05,3,-0.194467646,,,,,,3,,,,
16575,6.42E-06,3,-0.194467646,,,,,,3,,,,
16576,6.42E-06,3,-0.194467646,,,,,,3,,,,
16577,6.42E-06,3,-0.194467646,,,,,,3,,,,
16578,6.42E-06,3,-0.194467646,,,,,,3,,,,
16579,6.42E-06,3,-0.194467646,,,,,,3,,,,
16580,6.42E-06,3,-0.194467646,,,,,,3,,,,
16581,6.42E-06,3,-0.194467646,,,,,,3,,,,
16582,6.42E-06,3,-0.194467646,,,,,,3,,,,
16583,6.42E-06,3,-0.194467646,,,,,,3,,,,
16584,6.42E-06,3,-0.194467646,,,,,,3,,,,
16585,1.12E-05,3,-0.194467646,,,,,,3,,,,
16586,1.12E-05,3,-0.194467646,,,,,,3,,,,
16587,1.14E-05,3,-0.194467646,,,,,,3,,,,
16588,6.42E-06,3,-0.194467646,,,,,,3,,,,
16589,6.42E-06,3,-0.194467646,,,,,,3,,,,
16590,6.42E-06,3,-0.194467646,,,,,,3,,,,
16591,6.42E-06,3,-0.194467646,,,,,,3,,,,
16592,1.07E-05,3,-0.194467646,,,,,,3,,,,
16593,6.42E-06,3,-0.194467646,,,,,,3,,,,
16594,6.42E-06,3,-0.194467646,,,,,,3,,,,
16595,6.42E-06,3,-0.194467646,,,,,,3,,,,
16596,6.42E-06,3,-0.194467646,,,,,,3,,,,
16597,6.42E-06,3,-0.194467646,,,,,,3,,,,
16598,6.42E-06,3,-0.194467646,,,,,,3,,,,
16599,6.42E-06,3,-0.194467646,,,,,,3,,,,
16600,6.42E-06,3,-0.194467646,,,,,,3,,,,
16601,6.42E-06,3,-0.194467646,,,,,,3,,,,
16602,6.42E-06,3,-0.194467646,,,,,,3,,,,
16603,6.42E-06,3,-0.194467646,,,,,,3,,,,
16604,7.98E-06,3,-0.194467646,,,,,,3,,,,
16605,6.42E-06,3,-0.194467646,,,,,,3,,,,
16606,6.42E-06,3,-0.194467646,,,,,,3,,,,
16607,1.54E-05,3,-0.194467646,,,,,,3,,,,
16608,2.51E-05,3,-0.194467646,,,,,,3,,,,
16609,2.25E-05,3,-0.194467646,,,,,,3,,,,
16610,1.38E-05,3,-0.194467646,,,,,,3,,,,
16611,2.07E-05,3,-0.194467646,,,,,,3,,,,
16612,8.34E-06,3,-0.194467646,,,,,,3,,,,
16613,9.46E-06,3,-0.194467646,,,,,,3,,,,
16614,9.46E-06,3,-0.194467646,,,,,,3,,,,
16615,2.59E-05,3,-0.194467646,,,,,,3,,,,
16616,4.48E-05,3,-0.194467646,,,,,,3,,,,
16617,1.58E-05,3,-0.194467646,,,,,,3,,,,
16618,5.43E-05,3,-0.194467646,,,,,,3,,,,
16619,1.11E-05,3,-0.194467646,,,,,,3,,,,
16620,3.08E-05,3,-0.194467646,,,,,,3,,,,
16621,3.73E-05,3,-0.194467646,,,,,,3,,,,
16622,3.62E-05,3,-0.194467646,,,,,,3,,,,
16623,9.78E-06,3,-0.194467646,,,,,,3,,,,
16624,9.47E-06,3,-0.194467646,,,,,,3,,,,
16625,4.01E-04,3,-0.194467646,,,,,,3,,,,
16626,9.72E-06,3,-0.194467646,,,,,,3,,,,
16627,1.07E-05,3,-0.194467646,,,,,,3,,,,
16628,1.07E-05,3,-0.194467646,,,,,,3,,,,
16629,7.80E-06,3,-0.194467646,,,,,,3,,,,
16630,4.17E-05,3,-0.194467646,,,,,,3,,,,
16631,3.13E-05,3,-0.194467646,,,,,,3,,,,
16632,2.13E-05,3,-0.194467646,,,,,,3,,,,
16633,1.41E-05,3,-0.194467646,,,,,,3,,,,
16634,1.41E-05,3,-0.194467646,,,,,,3,,,,
16635,2.23E-05,3,-0.194467646,,,,,,3,,,,
16636,2.30E-05,3,-0.194467646,,,,,,3,,,,
16637,2.30E-05,3,-0.194467646,,,,,,3,,,,
16638,1.57E-05,3,-0.194467646,,,,,,3,,,,
16639,2.30E-05,3,-0.194467646,,,,,,3,,,,
16640,2.89E-05,3,-0.194467646,,,,,,3,,,,
16641,3.09E-05,3,-0.194467646,,,,,,3,,,,
16642,3.60E-05,3,-0.194467646,,,,,,3,,,,
16643,2.34E-05,3,-0.194467646,,,,,,3,,,,
16644,1.08E-05,3,-0.194467646,,,,,,3,,,,
16645,1.08E-05,3,-0.194467646,,,,,,3,,,,
16646,2.49E-05,3,-0.194467646,,,,,,3,,,,
16647,1.55E-05,3,-0.194467646,,,,,,3,,,,
16648,1.66E-05,3,-0.194467646,,,,,,3,,,,
16649,1.49E-05,3,-0.194467646,,,,,,3,,,,
16650,1.05E-05,3,-0.194467646,,,,,,3,,,,
16651,1.14E-05,3,-0.194467646,,,,,,3,,,,
16652,1.20E-05,3,-0.194467646,,,,,,3,,,,
16653,7.47E-06,3,-0.194467646,,,,,,3,,,,
16654,8.60E-06,3,-0.194467646,,,,,,3,,,,
16655,1.45E-05,3,-0.194467646,,,,,,3,,,,
16656,2.11E-05,3,-0.194467646,,,,,,3,,,,
16657,1.03E-05,3,-0.194467646,,,,,,3,,,,
16658,1.26E-05,3,-0.194467646,,,,,,3,,,,
16659,3.07E-05,3,-0.194467646,,,,,,3,,,,
16660,4.06E-05,3,-0.194467646,,,,,,3,,,,
16661,1.83E-05,3,-0.194467646,,,,,,3,,,,
16662,1.20E-05,3,-0.194467646,,,,,,3,,,,
16663,1.08E-05,3,-0.194467646,,,,,,3,,,,
16664,7.47E-06,3,-0.194467646,,,,,,3,,,,
16665,1.72E-05,3,-0.194467646,,,,,,3,,,,
16666,7.47E-06,3,-0.194467646,,,,,,3,,,,
16667,8.82E-06,3,-0.194467646,,,,,,3,,,,
16668,7.57E-06,3,-0.194467646,,,,,,3,,,,
16669,1.10E-05,3,-0.194467646,,,,,,3,,,,
16670,2.73E-05,3,-0.194467646,,,,,,3,,,,
16671,2.73E-05,3,-0.194467646,,,,,,3,,,,
16672,2.73E-05,3,-0.194467646,,,,,,3,,,,
16673,2.73E-05,3,-0.194467646,,,,,,3,,,,
16674,4.54E-05,3,-0.194467646,,,,,,3,,,,
16675,1.80E-05,3,-0.194467646,,,,,,3,,,,
16676,2.02E-05,3,-0.194467646,,,,,,3,,,,
16677,1.80E-05,3,-0.194467646,,,,,,3,,,,
16678,3.37E-05,3,-0.194467646,,,,,,3,,,,
16679,2.11E-05,3,-0.194467646,,,,,,3,,,,
16680,4.10E-05,3,-0.194467646,,,,,,3,,,,
16681,1.59E-05,3,-0.194467646,,,,,,3,,,,
16682,1.51E-05,3,-0.194467646,,,,,,3,,,,
16683,2.38E-05,3,-0.194467646,,,,,,3,,,,
16684,1.29E-05,3,-0.194467646,,,,,,3,,,,
16685,1.63E-05,3,-0.194467646,,,,,,3,,,,
16686,1.63E-05,3,-0.194467646,,,,,,3,,,,
16687,1.00E-05,3,-0.194467646,,,,,,3,,,,
16688,2.26E-05,3,-0.194467646,,,,,,3,,,,
16689,1.23E-05,3,-0.194467646,,,,,,3,,,,
16690,2.11E-05,3,-0.194467646,,,,,,3,,,,
16691,2.42E-05,3,-0.194467646,,,,,,3,,,,
16692,8.08E-05,3,-0.194467646,,,,,,3,,,,
16693,1.31E-05,3,-0.194467646,,,,,,3,,,,
16694,9.19E-06,3,-0.194467646,,,,,,3,,,,
16695,6.01E-06,3,-0.194467646,,,,,,3,,,,
16696,1.36E-05,3,-0.194467646,,,,,,3,,,,
16697,1.36E-05,3,-0.194467646,,,,,,3,,,,
16698,9.88E-06,3,-0.194467646,,,,,,3,,,,
16699,2.40E-05,3,-0.194467646,,,,,,3,,,,
16700,2.27E-05,3,-0.194467646,,,,,,3,,,,
16701,7.22E-06,3,-0.194467646,,,,,,3,,,,
16702,1.01E-05,3,-0.194467646,,,,,,3,,,,
16703,1.06E-05,3,-0.194467646,,,,,,3,,,,
16704,1.30E-05,3,-0.194467646,,,,,,3,,,,
16705,1.20E-05,3,-0.194467646,,,,,,3,,,,
16706,1.20E-05,3,-0.194467646,,,,,,3,,,,
16707,1.47E-05,3,-0.194467646,,,,,,3,,,,
16708,1.22E-05,3,-0.194467646,,,,,,3,,,,
16709,1.22E-05,3,-0.194467646,,,,,,3,,,,
16710,7.02E-05,3,-0.194467646,,,,,,3,,,,
16711,2.24E-05,3,-0.194467646,,,,,,3,,,,
16712,1.09E-05,3,-0.194467646,,,,,,3,,,,
16713,4.39E-05,3,-0.194467646,,,,,,3,,,,
16714,1.33E-05,3,-0.194467646,,,,,,3,,,,
16715,4.78E-05,3,-0.194467646,,,,,,3,,,,
16716,1.33E-05,3,-0.194467646,,,,,,3,,,,
16717,3.08E-05,3,-0.194467646,,,,,,3,,,,
16718,4.74E-05,3,-0.194467646,,,,,,3,,,,
16719,1.74E-05,3,-0.194467646,,,,,,3,,,,
16720,3.20E-05,3,-0.194467646,,,,,,3,,,,
16721,3.85E-05,3,-0.194467646,,,,,,3,,,,
16722,2.88E-05,3,-0.194467646,,,,,,3,,,,
16723,1.78E-05,3,-0.194467646,,,,,,3,,,,
16724,1.78E-05,3,-0.194467646,,,,,,3,,,,
16725,2.15E-05,3,-0.194467646,,,,,,3,,,,
16726,2.71E-05,3,-0.194467646,,,,,,3,,,,
16727,6.19E-05,3,-0.194467646,,,,,,3,,,,
16728,3.02E-05,3,-0.194467646,,,,,,3,,,,
16729,2.68E-05,3,-0.194467646,,,,,,3,,,,
16730,4.33E-05,3,-0.194467646,,,,,,3,,,,
16731,1.37E-05,3,-0.194467646,,,,,,3,,,,
16732,1.37E-05,3,-0.194467646,,,,,,3,,,,
16733,8.89E-06,3,-0.194467646,,,,,,3,,,,
16734,1.57E-05,3,-0.194467646,,,,,,3,,,,
16735,3.05E-05,3,-0.194467646,,,,,,3,,,,
16736,1.57E-05,3,-0.194467646,,,,,,3,,,,
16737,4.85E-05,3,-0.194467646,,,,,,3,,,,
16738,4.33E-05,3,-0.194467646,,,,,,3,,,,
16739,1.38E-05,3,-0.194467646,,,,,,3,,,,
16740,1.38E-05,3,-0.194467646,,,,,,3,,,,
16741,1.79E-05,3,-0.194467646,,,,,,3,,,,
16742,2.01E-05,3,-0.194467646,,,,,,3,,,,
16743,1.79E-05,3,-0.194467646,,,,,,3,,,,
16744,1.06E-05,3,-0.194467646,,,,,,3,,,,
16745,9.07E-06,3,-0.194467646,,,,,,3,,,,
16746,1.24E-05,3,-0.194467646,,,,,,3,,,,
16747,1.94E-05,3,-0.194467646,,,,,,3,,,,
16748,6.01E-05,3,-0.194467646,,,,,,3,,,,
16749,2.91E-05,3,-0.194467646,,,,,,3,,,,
16750,2.80E-05,3,-0.194467646,,,,,,3,,,,
16751,1.94E-05,3,-0.194467646,,,,,,3,,,,
16752,1.95E-05,3,-0.194467646,,,,,,3,,,,
16753,4.25E-05,3,-0.194467646,,,,,,3,,,,
16754,3.40E-05,3,-0.194467646,,,,,,3,,,,
16755,1.91E-05,3,-0.194467646,,,,,,3,,,,
16756,2.60E-05,3,-0.194467646,,,,,,3,,,,
16757,2.30E-05,3,-0.194467646,,,,,,3,,,,
16758,1.47E-05,3,-0.194467646,,,,,,3,,,,
16759,2.85E-05,3,-0.194467646,,,,,,3,,,,
16760,1.34E-05,3,-0.194467646,,,,,,3,,,,
16761,2.11E-05,3,-0.194467646,,,,,,3,,,,
16762,1.88E-05,3,-0.194467646,,,,,,3,,,,
16763,2.51E-05,3,-0.194467646,,,,,,3,,,,
16764,2.51E-05,3,-0.194467646,,,,,,3,,,,
16765,2.51E-05,3,-0.194467646,,,,,,3,,,,
16766,2.51E-05,3,-0.194467646,,,,,,3,,,,
16767,1.88E-05,3,-0.194467646,,,,,,3,,,,
16768,1.88E-05,3,-0.194467646,,,,,,3,,,,
16769,1.25E-05,3,-0.194467646,,,,,,3,,,,
16770,8.85E-06,3,-0.194467646,,,,,,3,,,,
16771,1.64E-05,3,-0.194467646,,,,,,3,,,,
16772,2.26E-05,3,-0.194467646,,,,,,3,,,,
16773,2.36E-05,3,-0.194467646,,,,,,3,,,,
16774,1.66E-05,3,-0.194467646,,,,,,3,,,,
16775,1.15E-05,3,-0.194467646,,,,,,3,,,,
16776,2.63E-05,3,-0.194467646,,,,,,3,,,,
16777,2.93E-05,3,-0.194467646,,,,,,3,,,,
16778,1.86E-05,3,-0.194467646,,,,,,3,,,,
16779,1.63E-05,3,-0.194467646,,,,,,3,,,,
16780,1.80E-05,3,-0.194467646,,,,,,3,,,,
16781,5.55E-05,3,-0.194467646,,,,,,3,,,,
16782,4.77E-05,3,-0.194467646,,,,,,3,,,,
16783,1.55E-05,3,-0.194467646,,,,,,3,,,,
16784,1.52E-05,3,-0.194467646,,,,,,3,,,,
16785,1.02E-05,3,-0.194467646,,,,,,3,,,,
16786,1.04E-05,3,-0.194467646,,,,,,3,,,,
16787,1.02E-05,3,-0.194467646,,,,,,3,,,,
16788,3.17E-05,3,-0.194467646,,,,,,3,,,,
16789,1.95E-05,3,-0.194467646,,,,,,3,,,,
16790,1.41E-05,3,-0.194467646,,,,,,3,,,,
16791,1.76E-05,3,-0.194467646,,,,,,3,,,,
16792,1.76E-05,3,-0.194467646,,,,,,3,,,,
16793,1.76E-05,3,-0.194467646,,,,,,3,,,,
16794,1.76E-05,3,-0.194467646,,,,,,3,,,,
16795,1.76E-05,3,-0.194467646,,,,,,3,,,,
16796,8.36E-06,3,-0.194467646,,,,,,3,,,,
16797,5.71E-05,3,-0.194467646,,,,,,3,,,,
16798,1.01E-05,3,-0.194467646,,,,,,3,,,,
16799,6.95E-06,3,-0.194467646,,,,,,3,,,,
16800,7.30E-06,3,-0.194467646,,,,,,3,,,,
16801,1.39E-05,3,-0.194467646,,,,,,3,,,,
16802,9.29E-06,3,-0.194467646,,,,,,3,,,,
16803,1.13E-05,3,-0.194467646,,,,,,3,,,,
16804,2.22E-05,3,-0.194467646,,,,,,3,,,,
16805,1.35E-05,3,-0.194467646,,,,,,3,,,,
16806,8.55E-06,3,-0.194467646,,,,,,3,,,,
16807,9.10E-06,3,-0.194467646,,,,,,3,,,,
16808,3.00E-05,3,-0.194467646,,,,,,3,,,,
16809,8.71E-06,3,-0.194467646,,,,,,3,,,,
16810,1.07E-05,3,-0.194467646,,,,,,3,,,,
16811,1.02E-05,3,-0.194467646,,,,,,3,,,,
16812,5.15E-05,3,-0.194467646,,,,,,3,,,,
16813,2.28E-05,3,-0.194467646,,,,,,3,,,,
16814,8.06E-06,3,-0.194467646,,,,,,3,,,,
16815,5.88E-06,3,-0.194467646,,,,,,3,,,,
16816,1.13E-05,3,-0.194467646,,,,,,3,,,,
16817,1.13E-05,3,-0.194467646,,,,,,3,,,,
16818,5.88E-06,3,-0.194467646,,,,,,3,,,,
16819,5.88E-06,3,-0.194467646,,,,,,3,,,,
16820,1.02E-05,3,-0.194467646,,,,,,3,,,,
16821,1.79E-05,3,-0.194467646,,,,,,3,,,,
16822,4.03E-05,3,-0.194467646,,,,,,3,,,,
16823,1.77E-05,3,-0.194467646,,,,,,3,,,,
16824,1.97E-05,3,-0.194467646,,,,,,3,,,,
16825,1.77E-05,3,-0.194467646,,,,,,3,,,,
16826,1.71E-05,3,-0.194467646,,,,,,3,,,,
16827,7.67E-06,3,-0.194467646,,,,,,3,,,,
16828,5.88E-06,3,-0.194467646,,,,,,3,,,,
16829,2.24E-05,3,-0.194467646,,,,,,3,,,,
16830,5.88E-06,3,-0.194467646,,,,,,3,,,,
16831,1.78E-05,3,-0.194467646,,,,,,3,,,,
16832,7.67E-06,3,-0.194467646,,,,,,3,,,,
16833,5.88E-06,3,-0.194467646,,,,,,3,,,,
16834,1.44E-05,3,-0.194467646,,,,,,3,,,,
16835,5.88E-06,3,-0.194467646,,,,,,3,,,,
16836,2.70E-05,3,-0.194467646,,,,,,3,,,,
16837,5.88E-06,3,-0.194467646,,,,,,3,,,,
16838,2.08E-05,3,-0.194467646,,,,,,3,,,,
16839,1.87E-05,3,-0.194467646,,,,,,3,,,,
16840,5.88E-06,3,-0.194467646,,,,,,3,,,,
16841,5.88E-06,3,-0.194467646,,,,,,3,,,,
16842,5.88E-06,3,-0.194467646,,,,,,3,,,,
16843,5.88E-06,3,-0.194467646,,,,,,3,,,,
16844,5.73E-05,3,-0.194467646,,,,,,3,,,,
16845,2.01E-05,3,-0.194467646,,,,,,3,,,,
16846,3.04E-05,3,-0.194467646,,,,,,3,,,,
16847,1.16E-05,3,-0.194467646,,,,,,3,,,,
16848,9.84E-06,3,-0.194467646,,,,,,3,,,,
16849,1.02E-05,3,-0.194467646,,,,,,3,,,,
16850,2.75E-05,3,-0.194467646,,,,,,3,,,,
16851,5.88E-06,3,-0.194467646,,,,,,3,,,,
16852,5.88E-06,3,-0.194467646,,,,,,3,,,,
16853,3.31E-05,3,-0.194467646,,,,,,3,,,,
16854,1.09E-05,3,-0.194467646,,,,,,3,,,,
16855,5.88E-06,3,-0.194467646,,,,,,3,,,,
16856,1.58E-05,3,-0.194467646,,,,,,3,,,,
16857,1.02E-05,3,-0.194467646,,,,,,3,,,,
16858,5.88E-06,3,-0.194467646,,,,,,3,,,,
16859,5.88E-06,3,-0.194467646,,,,,,3,,,,
16860,2.55E-05,3,-0.194467646,,,,,,3,,,,
16861,5.88E-06,3,-0.194467646,,,,,,3,,,,
16862,1.78E-05,3,-0.194467646,,,,,,3,,,,
16863,1.31E-05,3,-0.194467646,,,,,,3,,,,
16864,1.74E-05,3,-0.194467646,,,,,,3,,,,
16865,5.88E-06,3,-0.194467646,,,,,,3,,,,
16866,7.16E-06,3,-0.194467646,,,,,,3,,,,
16867,6.61E-05,3,-0.194467646,,,,,,3,,,,
16868,5.88E-06,3,-0.194467646,,,,,,3,,,,
16869,2.56E-05,3,-0.194467646,,,,,,3,,,,
16870,3.22E-05,3,-0.194467646,,,,,,3,,,,
16871,1.82E-05,3,-0.194467646,,,,,,3,,,,
16872,2.44E-05,3,-0.194467646,,,,,,3,,,,
16873,5.58E-06,3,-0.194467646,,,,,,3,,,,
16874,7.02E-06,3,-0.194467646,,,,,,3,,,,
16875,1.33E-05,3,-0.194467646,,,,,,3,,,,
16876,8.91E-06,3,-0.194467646,,,,,,3,,,,
16877,1.17E-05,3,-0.194467646,,,,,,3,,,,
16878,1.85E-05,3,-0.194467646,,,,,,3,,,,
16879,6.05E-06,3,-0.194467646,,,,,,3,,,,
16880,1.83E-05,3,-0.194467646,,,,,,3,,,,
16881,1.83E-05,3,-0.194467646,,,,,,3,,,,
16882,1.83E-05,3,-0.194467646,,,,,,3,,,,
16883,1.83E-05,3,-0.194467646,,,,,,3,,,,
16884,6.05E-06,3,-0.194467646,,,,,,3,,,,
16885,6.05E-06,3,-0.194467646,,,,,,3,,,,
16886,8.97E-06,3,-0.194467646,,,,,,3,,,,
16887,2.61E-05,3,-0.194467646,,,,,,3,,,,
16888,9.29E-06,3,-0.194467646,,,,,,3,,,,
16889,6.05E-06,3,-0.194467646,,,,,,3,,,,
16890,1.86E-05,3,-0.194467646,,,,,,3,,,,
16891,1.86E-05,3,-0.194467646,,,,,,3,,,,
16892,2.82E-05,3,-0.194467646,,,,,,3,,,,
16893,9.47E-06,3,-0.194467646,,,,,,3,,,,
16894,1.07E-05,3,-0.194467646,,,,,,3,,,,
16895,1.07E-05,3,-0.194467646,,,,,,3,,,,
16896,6.05E-06,3,-0.194467646,,,,,,3,,,,
16897,1.45E-05,3,-0.194467646,,,,,,3,,,,
16898,6.05E-06,3,-0.194467646,,,,,,3,,,,
16899,1.04E-05,3,-0.194467646,,,,,,3,,,,
16900,6.05E-06,3,-0.194467646,,,,,,3,,,,
16901,2.54E-05,3,-0.194467646,,,,,,3,,,,
16902,7.98E-06,3,-0.194467646,,,,,,3,,,,
16903,2.04E-05,3,-0.194467646,,,,,,3,,,,
16904,6.05E-06,3,-0.194467646,,,,,,3,,,,
16905,8.86E-06,3,-0.194467646,,,,,,3,,,,
16906,6.05E-06,3,-0.194467646,,,,,,3,,,,
16907,1.61E-05,3,-0.194467646,,,,,,3,,,,
16908,6.05E-06,3,-0.194467646,,,,,,3,,,,
16909,6.05E-06,3,-0.194467646,,,,,,3,,,,
16910,9.05E-06,3,-0.194467646,,,,,,3,,,,
16911,9.31E-06,3,-0.194467646,,,,,,3,,,,
16912,6.05E-06,3,-0.194467646,,,,,,3,,,,
16913,6.05E-06,3,-0.194467646,,,,,,3,,,,
16914,1.14E-05,3,-0.194467646,,,,,,3,,,,
16915,6.05E-06,3,-0.194467646,,,,,,3,,,,
16916,1.05E-05,3,-0.194467646,,,,,,3,,,,
16917,1.05E-05,3,-0.194467646,,,,,,3,,,,
16918,6.05E-06,3,-0.194467646,,,,,,3,,,,
16919,6.05E-06,3,-0.194467646,,,,,,3,,,,
16920,6.05E-06,3,-0.194467646,,,,,,3,,,,
16921,6.05E-06,3,-0.194467646,,,,,,3,,,,
16922,1.09E-05,3,-0.194467646,,,,,,3,,,,
16923,6.05E-06,3,-0.194467646,,,,,,3,,,,
16924,1.06E-05,3,-0.194467646,,,,,,3,,,,
16925,9.93E-06,3,-0.194467646,,,,,,3,,,,
16926,6.05E-06,3,-0.194467646,,,,,,3,,,,
16927,6.05E-06,3,-0.194467646,,,,,,3,,,,
16928,6.05E-06,3,-0.194467646,,,,,,3,,,,
16929,2.08E-05,3,-0.194467646,,,,,,3,,,,
16930,2.34E-05,3,-0.194467646,,,,,,3,,,,
16931,1.14E-05,3,-0.194467646,,,,,,3,,,,
16932,8.93E-06,3,-0.194467646,,,,,,3,,,,
16933,1.22E-05,3,-0.194467646,,,,,,3,,,,
16934,6.05E-06,3,-0.194467646,,,,,,3,,,,
16935,6.05E-06,3,-0.194467646,,,,,,3,,,,
16936,6.05E-06,3,-0.194467646,,,,,,3,,,,
16937,6.05E-06,3,-0.194467646,,,,,,3,,,,
16938,6.05E-06,3,-0.194467646,,,,,,3,,,,
16939,7.52E-06,3,-0.194467646,,,,,,3,,,,
16940,1.45E-05,3,-0.194467646,,,,,,3,,,,
16941,1.45E-05,3,-0.194467646,,,,,,3,,,,
